User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Activity Level (Steps),Stress Level
3613,62,100.0,1405,4.8,Active,Sedentary,5
1569,92,97.6,5735,5.5,Highly Active,Low Active,8
2346,61,96.0,5816,6.5,Active,Low Active,5
2895,80,96.6,10922,7.5,Unknown,Highly Active,5
3733,93,100.0,1994,7.7,Active,Sedentary,2
4863,57,98.5,17324,4.5,Highly Active,Highly Active,8
1625,58,97.1,5117,6.6,Sedentary,Low Active,3
4359,71,98.7,1598,7.7,Highly Active,Sedentary,9
3901,75,100.0,3732,5.2,Sedentary,Sedentary,9
2686,65,100.0,17980,9.2,Sedentary,Highly Active,3
4009,104,98.7,4552,5.8,Highly Active,Sedentary,1
4710,83,100.0,14540,8.0,Active,Highly Active,1
1154,62,95.2,1219,7.5,Active,Sedentary,5
3537,54,99.2,17170,5.5,Highly Active,Highly Active,1
2409,74,97.6,3942,6.5,Highly Active,Sedentary,8
1784,81,95.7,19256,8.5,Highly Active,Highly Active,3
4175,102,96.1,14073,5.7,Active,Highly Active,3
4464,76,96.4,7550,6.8,Sedentary,Active,10
4882,71,98.6,7821,4.2,Active,Active,9
1245,60,95.8,1663,7.0,Sedentary,Sedentary,5
4247,80,99.4,6463,5.9,Highly Active,Low Active,5
4110,90,99.9,5581,7.3,Sedentary,Low Active,6
2500,48,97.8,2846,5.2,Active,Sedentary,10
2705,76,97.6,4931,7.0,Sedentary,Sedentary,8
1537,54,97.0,37,2.5,Highly Active,Sedentary,2
2890,100,100.0,3778,6.5,Sedentary,Sedentary,5
2841,88,93.8,2841,8.4,Active,Sedentary,8
1920,65,97.2,22750,4.9,Highly Active,Highly Active,7
3455,72,94.9,25519,5.5,Highly Active,Highly Active,4
1524,70,99.2,6167,8.5,Active,Low Active,1
3875,58,98.4,5589,7.3,Sedentary,Low Active,8
2529,66,99.5,16346,6.0,Sedentary,Highly Active,1
3950,86,98.3,45,6.9,Highly Active,Sedentary,1
4896,66,98.8,5783,5.6,Active,Low Active,2
1684,75,98.3,24129,7.8,Highly Active,Highly Active,2
1019,57,96.4,2701,9.1,Highly Active,Sedentary,1
3368,92,99.2,5149,6.6,Highly Active,Low Active,4
4847,43,96.1,3783,4.6,Highly Active,Sedentary,6
3559,101,97.0,15685,7.3,Highly Active,Highly Active,2
3701,77,98.0,495,8.4,Highly Active,Sedentary,9
1971,68,98.1,9218,4.0,Active,Active,9
2906,69,100.0,3212,6.5,Sedentary,Sedentary,2
3518,78,100.0,1048,6.5,Active,Sedentary,4
2166,77,97.4,3639,5.6,Active,Sedentary,5
2115,60,98.8,44035,7.4,Highly Active,Highly Active,4
4636,76,99.1,3097,8.5,Highly Active,Sedentary,10
1833,78,92.1,2274,6.8,Sedentary,Sedentary,4
2823,70,94.6,13103,4.8,Highly Active,Highly Active,9
3774,108,98.9,14171,7.4,Unknown,Highly Active,9
2982,72,99.0,2896,5.2,Sedentary,Sedentary,9
1853,48,98.3,2483,6.1,Active,Sedentary,3
1050,59,95.8,7294,6.6,Sedentary,Low Active,3
4736,85,100.0,1607,5.5,Sedentary,Sedentary,10
4769,64,99.1,4627,7.5,Active,Sedentary,4
1574,75,100.0,1066,7.6,Sedentary,Sedentary,9
4261,95,99.9,2544,8.0,Active,Sedentary,7
2148,77,98.3,2471,8.6,Highly Active,Sedentary,1
3197,65,98.2,8309,6.5,Sedentary,Active,6
3361,40,99.8,2321,4.7,Highly Active,Sedentary,5
3617,84,97.0,16013,4.8,Active,Highly Active,10
4413,75,99.9,28540,9.1,Active,Highly Active,3
3352,94,98.4,591,8.9,Sedentary,Sedentary,10
2715,58,99.2,3548,8.5,Active,Sedentary,9
1681,69,98.4,2515,5.6,Sedentary,Sedentary,6
1837,79,96.2,3036,9.0,Active,Sedentary,8
4854,93,97.7,2158,6.2,Sedentary,Sedentary,2
2077,78,100.0,3376,7.0,Sedentary,Sedentary,8
4050,64,99.3,1067,6.5,Sedentary,Sedentary,1
3491,94,100.0,2297,8.4,Highly Active,Sedentary,4
4040,77,96.9,2951,8.6,Highly Active,Sedentary,8
3311,86,94.9,1630,6.5,Active,Sedentary,2
4124,98,99.7,803,6.2,Highly Active,Sedentary,9
2595,80,97.7,2994,6.0,Sedentary,Sedentary,1
4051,113,99.4,7218,4.8,Highly Active,Low Active,4
1004,79,98.0,3842,8.1,Active,Sedentary,8
2126,65,96.5,21314,6.1,Highly Active,Highly Active,8
2219,79,96.0,5626,6.5,Sedentary,Low Active,9
1773,79,98.0,5314,7.4,Active,Low Active,10
1876,75,95.2,3692,6.7,Highly Active,Sedentary,3
1991,81,98.7,5696,7.9,Active,Low Active,4
3931,67,98.8,29198,8.1,Active,Highly Active,4
4421,78,98.8,2049,5.1,Sedentary,Sedentary,7
1046,64,94.6,19922,8.8,Sedentary,Highly Active,4
3914,83,100.0,1129,7.8,Active,Sedentary,9
3870,66,98.3,824,5.2,Active,Sedentary,5
3983,54,97.1,7442,5.5,Highly Active,Low Active,5
4891,58,99.3,2024,4.6,Sedentary,Sedentary,1
3703,57,99.3,4113,7.4,Highly Active,Sedentary,6
1268,67,95.7,9156,6.2,Highly Active,Active,2
1369,62,97.9,5357,2.8,Active,Low Active,4
1635,74,96.8,96,5.7,Highly Active,Sedentary,6
2693,82,99.0,468,6.7,Sedentary,Sedentary,9
2682,80,96.3,18236,4.2,Highly Active,Highly Active,7
1656,70,99.1,11081,6.7,Active,Highly Active,5
1119,93,96.1,28877,8.8,Active,Highly Active,1
1830,61,100.0,15146,6.8,Highly Active,Highly Active,10
2810,90,96.7,4514,7.4,Sedentary,Sedentary,3
4675,77,100.0,14995,8.8,Active,Highly Active,7
2081,69,99.6,4966,6.4,Highly Active,Highly Active,7
2974,91,97.6,5205,6.3,Sedentary,Low Active,7
2369,83,96.1,3241,7.0,Sedentary,Sedentary,6
1740,58,99.0,7997,5.2,Active,Active,10
4545,80,100.0,6243,5.5,Sedentary,Low Active,9
2632,80,99.2,6666,3.4,Highly Active,Low Active,9
2853,90,96.8,3573,9.9,Sedentary,Sedentary,6
3838,83,100.0,9411,7.7,Active,Active,9
2150,84,98.6,593,5.1,Active,Sedentary,8
4464,68,96.7,9066,8.0,Unknown,Active,3
2931,71,100.0,9185,5.3,Active,Active,7
2012,71,99.3,5078,6.6,Sedentary,Low Active,2
2664,51,98.8,2138,6.6,Active,Sedentary,5
2081,94,97.0,5127,5.8,Highly Active,Low Active,7
1633,58,97.9,919,5.3,Sedentary,Sedentary,6
1512,79,96.4,2349,8.3,Active,Sedentary,6
4822,70,98.4,3828,6.6,Sedentary,Sedentary,2
3849,71,99.1,7829,9.0,Sedentary,Active,5
2119,85,94.1,1451,4.9,Active,Sedentary,10
4709,63,95.4,1205,5.8,Active,Sedentary,3
2141,81,96.2,6551,6.4,Active,Low Active,2
1559,81,95.0,7966,8.2,Active,Active,1
4672,63,96.3,611,5.3,Active,Sedentary,5
1487,88,100.0,236,7.4,Sedentary,Sedentary,1
4308,95,100.0,1114,7.0,Sedentary,Sedentary,4
4956,105,96.8,16190,8.6,Active,Highly Active,8
1896,71,99.1,7816,7.2,Sedentary,Active,9
4343,77,95.7,17770,3.8,Sedentary,Highly Active,6
2212,78,100.0,7649,5.0,Active,Active,3
1703,84,97.6,23514,5.1,Sedentary,Highly Active,4
2470,101,94.0,4045,5.8,Active,Sedentary,9
1580,82,100.0,6398,8.5,Highly Active,Low Active,9
3908,58,100.0,22,6.6,Active,Sedentary,1
3294,105,99.8,194,6.2,Highly Active,Sedentary,7
4147,67,98.6,1098,7.3,Highly Active,Sedentary,5
1153,40,94.3,5009,5.4,Sedentary,Low Active,9
2679,40,98.2,3941,6.2,Sedentary,Sedentary,6
4506,79,94.9,5431,6.2,Sedentary,Low Active,8
1996,55,97.3,11283,6.4,Sedentary,Highly Active,7
4157,75,98.3,12091,5.7,Active,Highly Active,1
3744,52,98.0,26410,4.5,Sedentary,Highly Active,7
4356,79,96.8,5707,7.9,Highly Active,Low Active,3
2243,83,100.0,2985,6.3,Highly Active,Sedentary,8
2092,77,94.9,2577,8.2,Active,Sedentary,10
4118,64,96.4,2916,7.2,Active,Sedentary,6
3141,69,93.3,3493,8.2,Sedentary,Sedentary,5
2773,72,95.6,544,10.4,Sedentary,Sedentary,2
1957,67,98.9,7025,8.5,Unknown,Low Active,3
4059,70,99.9,5875,7.8,Highly Active,Low Active,1
1452,103,96.0,4338,6.9,Active,Sedentary,5
2227,74,96.9,592,8.4,Active,Sedentary,4
3959,55,99.0,684,5.4,Active,Sedentary,5
3265,60,94.5,5513,7.4,Sedentary,Low Active,5
3521,70,97.6,260,8.4,Sedentary,Sedentary,2
3479,63,97.5,9031,7.9,Sedentary,Active,7
3388,89,100.0,35557,6.4,Highly Active,Highly Active,10
1550,53,99.1,6368,7.2,Active,Low Active,8
2635,73,98.0,8997,6.0,Highly Active,Active,7
2312,75,99.5,4045,5.3,Highly Active,Sedentary,7
4325,65,98.4,7705,8.7,Highly Active,Active,1
2757,81,96.1,7384,5.8,Active,Low Active,10
1356,74,99.4,12164,5.8,Highly Active,Highly Active,4
3070,74,99.7,8697,5.9,Sedentary,Active,8
2785,82,97.4,9677,5.5,Highly Active,Active,5
3569,47,98.4,5693,5.4,Sedentary,Low Active,1
2781,93,100.0,4638,3.9,Sedentary,Sedentary,7
4908,46,98.4,4296,4.2,Highly Active,Sedentary,9
4171,92,97.6,3483,6.2,Sedentary,Sedentary,6
3849,81,96.0,2164,7.2,Sedentary,Sedentary,5
4251,82,96.2,237,6.5,Active,Sedentary,6
4294,99,98.2,7783,6.8,Sedentary,Active,2
4977,92,96.7,16185,8.4,Active,Highly Active,4
3809,87,99.2,18663,5.8,Sedentary,Highly Active,9
4730,70,97.2,6081,5.0,Active,Low Active,10
3489,69,100.0,692,6.4,Highly Active,Sedentary,2
2631,87,98.5,14764,7.3,Active,Highly Active,6
3816,81,94.8,9641,5.7,Sedentary,Active,3
2015,79,98.4,2026,7.9,Unknown,Sedentary,5
2348,74,97.3,11391,7.2,Highly Active,Highly Active,8
1515,68,99.4,4470,9.1,Highly Active,Sedentary,5
4087,54,98.0,15299,4.0,Active,Highly Active,9
3839,84,98.8,1991,4.4,Active,Sedentary,6
1335,72,100.0,11297,5.9,Highly Active,Highly Active,9
2782,71,97.6,8711,4.5,Highly Active,Active,3
3305,47,99.5,101,8.9,Active,Sedentary,2
1496,76,100.0,5800,6.8,Sedentary,Low Active,1
1895,54,98.6,8799,6.0,Active,Active,9
3207,68,94.8,1190,8.8,Active,Sedentary,7
4546,86,99.6,5313,6.9,Sedentary,Low Active,2
1851,75,94.0,2537,6.2,Highly Active,Sedentary,2
2687,73,100.0,8340,5.3,Highly Active,Active,2
2931,64,95.4,5437,7.3,Sedentary,Low Active,1
3737,66,100.0,6799,7.3,Sedentary,Low Active,4
4746,98,98.2,527,7.5,Sedentary,Sedentary,5
3427,86,99.7,1037,7.7,Sedentary,Sedentary,10
2568,68,99.0,5622,8.7,Sedentary,Low Active,6
1956,73,99.9,1399,5.3,Highly Active,Sedentary,2
3738,78,94.1,4833,9.9,Active,Sedentary,6
4498,81,96.7,8198,9.2,Highly Active,Active,3
2636,74,98.8,11616,9.1,Sedentary,Highly Active,1
2291,48,98.1,1080,6.2,Active,Sedentary,8
4906,74,97.2,9480,5.4,Sedentary,Active,10
4648,73,98.0,3158,6.7,Highly Active,Sedentary,5
2191,115,100.0,1098,7.8,Sedentary,Sedentary,7
4913,84,100.0,5067,6.3,Active,Low Active,1
2066,64,98.0,12722,6.5,Sedentary,Highly Active,7
4627,85,100.0,787,6.0,Active,Sedentary,5
1284,49,99.0,12308,6.6,Sedentary,Highly Active,7
3444,67,96.1,4220,7.6,Active,Sedentary,6
1011,50,97.4,12131,6.7,Highly Active,Highly Active,1
2630,83,98.7,4966,5.5,Sedentary,Highly Active,3
4373,56,98.3,1217,5.1,Sedentary,Sedentary,9
4969,70,95.3,7858,8.1,Sedentary,Active,2
4324,74,98.7,1876,7.2,Sedentary,Sedentary,7
3546,74,95.8,1019,8.6,Highly Active,Sedentary,6
1753,67,100.0,6923,8.2,Highly Active,Low Active,6
3082,80,99.6,799,6.1,Highly Active,Sedentary,3
3774,56,97.6,4380,8.0,Highly Active,Sedentary,6
3896,101,98.1,7073,7.0,Sedentary,Low Active,5
1089,59,100.0,4846,6.3,Active,Sedentary,7
1775,75,95.0,8359,10.5,Active,Active,1
3652,84,97.0,11315,10.0,Active,Highly Active,1
4993,85,99.1,14403,7.5,Active,Highly Active,9
4017,86,93.9,5744,5.2,Active,Low Active,4
2625,51,97.7,2266,5.8,Sedentary,Sedentary,1
4069,61,97.1,4988,5.7,Sedentary,Sedentary,9
1417,77,100.0,3433,7.7,Active,Sedentary,3
1616,93,95.9,5271,6.0,Active,Low Active,7
4974,67,96.2,160,9.6,Sedentary,Sedentary,6
4267,61,92.6,6512,5.9,Highly Active,Low Active,4
1825,66,100.0,12066,9.3,Sedentary,Highly Active,7
4572,108,98.2,52359,8.3,Sedentary,Highly Active,10
2649,97,97.7,4966,7.5,Active,Highly Active,6
2516,72,99.9,658,5.3,Sedentary,Sedentary,1
4146,94,99.1,1240,8.9,Active,Sedentary,8
1412,66,98.0,1044,9.5,Active,Sedentary,1
4447,89,96.0,5720,6.9,Active,Low Active,10
1728,80,98.2,19351,6.6,Active,Highly Active,4
4348,90,99.3,446,8.8,Active,Sedentary,7
4068,70,95.3,3474,5.1,Sedentary,Sedentary,8
3808,84,97.8,15708,8.0,Active,Highly Active,7
1675,66,100.0,20746,2.7,Sedentary,Highly Active,7
4465,79,95.5,4382,4.7,Highly Active,Sedentary,6
2892,67,99.5,4691,4.9,Active,Sedentary,8
3504,87,95.4,7077,6.5,Highly Active,Low Active,10
3967,56,96.9,3665,5.2,Highly Active,Sedentary,6
3239,59,94.0,2747,5.2,Active,Sedentary,9
3786,94,98.6,9414,6.2,Highly Active,Active,1
4760,40,96.5,6333,6.3,Active,Low Active,10
2122,65,94.0,4600,4.8,Highly Active,Sedentary,5
2571,72,98.3,743,4.5,Sedentary,Sedentary,9
1977,80,100.0,499,5.2,Sedentary,Sedentary,5
2008,67,98.8,5005,8.0,Highly Active,Low Active,7
3143,58,98.0,6762,10.5,Sedentary,Low Active,7
2687,93,99.6,7500,8.7,Active,Active,4
3710,90,96.6,15769,6.0,Sedentary,Highly Active,5
4261,69,98.2,11858,7.1,Active,Highly Active,3
4807,48,100.0,1061,6.5,Sedentary,Sedentary,9
1036,79,98.3,11073,6.3,Sedentary,Highly Active,5
4851,77,96.3,7895,6.7,Sedentary,Active,5
4440,64,98.7,12323,6.9,Sedentary,Highly Active,5
4766,45,97.2,12976,3.9,Active,Highly Active,1
2548,70,97.9,2967,5.6,Active,Sedentary,8
3326,86,99.5,2138,6.4,Active,Sedentary,7
3264,88,96.9,5630,10.1,Active,Low Active,2
3914,74,92.3,2482,7.5,Active,Sedentary,5
1872,65,97.7,3012,8.2,Sedentary,Sedentary,2
2821,86,99.0,501,6.3,Active,Sedentary,3
2296,57,100.0,33262,8.7,Sedentary,Highly Active,10
4952,75,100.0,2590,6.9,Highly Active,Sedentary,8
3109,73,97.3,10601,7.7,Active,Highly Active,6
1595,98,99.0,34893,6.8,Active,Highly Active,4
2903,98,97.5,24344,7.3,Sedentary,Highly Active,6
1728,55,99.8,7033,5.8,Highly Active,Low Active,4
2365,68,97.7,5415,9.2,Active,Low Active,1
1396,111,99.5,2590,5.8,Highly Active,Sedentary,2
1698,64,100.0,13838,5.1,Sedentary,Highly Active,5
4090,99,100.0,2887,6.7,Sedentary,Sedentary,3
3224,89,95.0,790,9.3,Highly Active,Sedentary,4
2635,92,94.4,2437,5.5,Sedentary,Sedentary,9
1395,68,96.1,2649,6.2,Active,Sedentary,4
3492,68,97.9,8872,6.9,Sedentary,Active,9
4304,61,96.9,1300,4.5,Unknown,Sedentary,7
4986,86,100.0,2667,4.4,Active,Sedentary,1
1075,50,96.4,557,8.2,Highly Active,Sedentary,7
1264,72,95.8,13205,6.6,Highly Active,Highly Active,8
3502,99,100.0,9031,4.9,Highly Active,Active,10
2819,83,99.1,4027,6.0,Highly Active,Sedentary,6
1717,90,98.6,3935,5.7,Highly Active,Sedentary,7
3782,50,95.8,1273,6.5,Active,Sedentary,1
4455,60,100.0,3396,6.8,Highly Active,Sedentary,5
4635,92,97.5,16612,3.3,Sedentary,Highly Active,7
1850,75,98.3,1044,8.5,Highly Active,Sedentary,6
4577,59,98.7,10138,6.6,Sedentary,Highly Active,9
2390,84,100.0,338,5.5,Active,Sedentary,8
1143,66,98.9,2614,7.8,Sedentary,Sedentary,1
1884,113,96.6,13138,4.9,Sedentary,Highly Active,7
4140,83,98.0,4121,6.0,Active,Sedentary,8
4170,61,99.4,8490,4.7,Sedentary,Active,6
1395,88,100.0,765,7.6,Highly Active,Sedentary,5
4096,99,97.2,8051,8.3,Active,Active,4
3995,74,97.0,11965,7.1,Sedentary,Highly Active,6
3938,63,99.5,11452,6.2,Highly Active,Highly Active,3
2492,75,96.2,4044,4.6,Sedentary,Sedentary,8
4555,65,96.7,16414,5.8,Sedentary,Highly Active,6
4636,71,98.1,5989,6.8,Sedentary,Low Active,1
4222,54,98.9,4966,5.6,Sedentary,Highly Active,2
2167,88,100.0,1680,5.8,Sedentary,Sedentary,5
3616,57,98.3,1652,4.8,Highly Active,Sedentary,9
2062,84,98.2,9827,5.4,Sedentary,Active,10
4764,78,94.9,7895,6.9,Active,Active,2
2065,75,98.2,1889,6.6,Sedentary,Sedentary,8
2209,77,100.0,3571,6.6,Active,Sedentary,3
3982,81,99.6,2092,6.0,Highly Active,Sedentary,4
3445,69,97.9,493,5.6,Highly Active,Sedentary,2
4294,49,99.5,1596,6.1,Active,Sedentary,6
1633,75,95.5,37322,5.9,Sedentary,Highly Active,7
2156,80,98.9,1866,6.7,Sedentary,Sedentary,9
4234,53,97.9,1214,9.2,Active,Sedentary,1
2238,60,98.2,8355,6.2,Highly Active,Active,2
1732,69,97.3,6451,5.6,Highly Active,Low Active,2
1234,40,100.0,9593,6.1,Sedentary,Active,5
4914,85,97.0,7422,5.8,Active,Low Active,3
3705,67,95.9,1766,6.5,Highly Active,Sedentary,6
1750,79,95.0,4864,5.6,Highly Active,Sedentary,10
3635,59,93.7,1360,7.5,Active,Sedentary,7
4080,105,98.0,2046,7.5,Active,Sedentary,4
4145,75,96.4,30355,7.9,Highly Active,Highly Active,6
1953,67,95.4,9131,8.2,Active,Active,4
3539,92,97.5,10690,6.0,Active,Highly Active,9
3960,57,99.4,213,4.1,Sedentary,Sedentary,7
4324,76,97.8,3370,9.5,Sedentary,Sedentary,7
4301,75,98.3,4966,3.1,Highly Active,Highly Active,1
2542,52,100.0,1134,6.0,Sedentary,Sedentary,4
3492,64,99.6,13212,4.4,Sedentary,Highly Active,6
2676,77,98.2,1052,7.1,Active,Sedentary,10
2191,81,96.0,7083,5.1,Highly Active,Low Active,8
3217,62,96.9,5639,8.2,Highly Active,Low Active,9
2416,102,98.1,13247,6.8,Highly Active,Highly Active,3
3993,82,99.4,2615,8.8,Unknown,Sedentary,4
3842,86,98.7,2339,6.7,Active,Sedentary,1
3681,85,96.8,13114,8.2,Active,Highly Active,8
2217,51,98.8,1751,4.9,Highly Active,Sedentary,1
2540,73,100.0,9594,8.0,Highly Active,Active,5
3076,74,98.6,1484,6.3,Sedentary,Sedentary,9
4236,71,99.2,14595,6.9,Highly Active,Highly Active,5
2445,78,97.3,12787,7.9,Sedentary,Highly Active,7
3386,75,97.6,10840,7.1,Sedentary,Highly Active,7
4719,76,94.6,4733,5.3,Unknown,Sedentary,5
2519,70,98.3,240,5.8,Highly Active,Sedentary,3
2388,43,92.5,994,4.9,Highly Active,Sedentary,10
2856,81,95.0,4269,7.6,Sedentary,Sedentary,9
2365,57,98.7,312,6.0,Highly Active,Sedentary,3
1499,69,96.0,459,5.8,Active,Sedentary,7
2680,71,94.0,938,6.8,Active,Sedentary,8
1510,47,98.1,2115,6.1,Sedentary,Sedentary,6
4398,75,94.9,9685,8.3,Highly Active,Active,7
1216,83,100.0,344,7.7,Sedentary,Sedentary,9
2324,65,98.9,28790,7.6,Sedentary,Highly Active,2
2155,69,100.0,2239,5.9,Active,Sedentary,7
2827,76,98.8,2701,7.6,Active,Sedentary,3
4141,48,100.0,1994,7.3,Highly Active,Sedentary,3
4323,68,96.1,6455,4.7,Highly Active,Low Active,1
4486,73,96.8,137,6.1,Highly Active,Sedentary,10
2810,101,98.6,687,6.2,Sedentary,Sedentary,4
3492,61,97.7,728,8.7,Active,Sedentary,5
3923,86,98.3,7645,5.9,Active,Active,10
2205,74,97.9,2798,7.2,Sedentary,Sedentary,10
3214,57,97.6,4027,6.5,Active,Sedentary,9
1713,75,96.5,1562,6.9,Highly Active,Sedentary,5
2881,86,96.2,509,9.5,Active,Sedentary,7
4602,67,96.0,4076,4.1,Sedentary,Sedentary,6
1038,80,98.1,1254,5.6,Active,Sedentary,1
4197,59,96.6,1093,6.9,Highly Active,Sedentary,5
1850,72,97.0,3694,7.0,Sedentary,Sedentary,1
1172,68,100.0,7753,6.7,Highly Active,Active,7
1652,88,99.0,1947,7.3,Active,Sedentary,5
1753,81,99.6,14610,8.4,Unknown,Highly Active,1
2243,64,100.0,3150,6.6,Highly Active,Sedentary,3
4709,66,100.0,19031,6.4,Sedentary,Highly Active,4
2081,74,98.0,4746,7.4,Unknown,Sedentary,6
2683,72,98.5,9081,9.5,Highly Active,Active,6
3523,70,97.0,13234,7.4,Sedentary,Highly Active,6
1455,69,98.0,5280,8.1,Active,Low Active,10
1828,95,95.0,13294,4.1,Active,Highly Active,10
1894,75,96.0,3323,6.2,Highly Active,Sedentary,8
2384,79,97.0,3161,4.7,Sedentary,Sedentary,2
2958,111,98.4,11061,6.5,Highly Active,Highly Active,4
4072,62,95.7,1932,8.6,Sedentary,Sedentary,3
3434,77,96.1,8837,4.6,Highly Active,Active,1
2996,78,98.0,561,9.1,Highly Active,Sedentary,10
3395,74,96.6,7067,6.5,Sedentary,Low Active,6
1189,75,98.1,19920,7.8,Highly Active,Highly Active,2
1504,61,98.1,4267,8.0,Active,Sedentary,6
2214,80,97.4,3764,9.5,Highly Active,Sedentary,3
2531,47,97.5,5443,7.4,Sedentary,Low Active,10
4440,101,98.0,8899,5.2,Sedentary,Active,9
4480,100,100.0,3111,8.0,Sedentary,Sedentary,5
1823,70,97.3,0,2.5,Active,Sedentary,5
1928,90,97.7,4881,5.1,Highly Active,Sedentary,9
1933,70,95.4,3804,5.6,Highly Active,Sedentary,8
2140,75,98.9,5325,3.3,Highly Active,Low Active,6
1133,64,97.9,8794,9.0,Highly Active,Active,6
4627,66,95.6,4926,7.2,Sedentary,Sedentary,9
1684,86,98.7,2045,8.0,Sedentary,Sedentary,2
3719,74,95.8,4304,6.5,Active,Sedentary,2
3220,74,98.0,2956,7.8,Sedentary,Sedentary,10
2852,52,100.0,3223,8.4,Sedentary,Sedentary,2
1814,75,100.0,6061,4.3,Active,Low Active,3
2172,57,98.1,8189,7.9,Sedentary,Active,10
1079,75,99.2,89,8.2,Active,Sedentary,5
3933,104,96.6,14648,6.5,Active,Highly Active,1
4284,54,95.4,3171,6.2,Active,Sedentary,7
1202,72,98.3,7222,5.3,Active,Low Active,7
3811,65,96.8,913,7.0,Active,Sedentary,6
2252,59,95.3,5931,7.1,Highly Active,Low Active,4
2699,63,94.6,7942,6.8,Active,Active,5
2250,97,97.4,1199,5.4,Active,Sedentary,2
2682,101,100.0,17025,8.6,Highly Active,Highly Active,4
2555,59,97.7,9916,5.6,Active,Active,5
4512,81,97.6,5343,7.3,Active,Low Active,5
4473,61,97.9,1271,7.7,Sedentary,Sedentary,7
3094,64,96.1,14046,3.9,Sedentary,Highly Active,1
2256,44,97.1,497,7.0,Sedentary,Sedentary,9
4376,106,100.0,856,8.4,Highly Active,Sedentary,2
2549,91,100.0,8385,6.5,Sedentary,Active,1
2166,65,100.0,2049,7.8,Highly Active,Sedentary,7
3090,79,99.5,4304,5.5,Sedentary,Sedentary,8
4584,69,100.0,5419,8.1,Sedentary,Low Active,6
2396,89,95.8,4290,4.8,Highly Active,Sedentary,2
4637,69,100.0,613,6.5,Active,Sedentary,4
4957,72,93.9,9361,8.4,Sedentary,Active,8
4330,65,97.4,1920,6.5,Active,Sedentary,10
3703,84,91.1,9390,4.6,Active,Active,4
1470,108,99.5,14032,6.2,Highly Active,Highly Active,4
4018,70,95.7,5380,5.6,Sedentary,Low Active,1
2035,70,95.9,8578,8.3,Active,Active,2
2353,74,100.0,263,6.4,Sedentary,Sedentary,10
3783,78,97.5,262,6.7,Sedentary,Sedentary,3
3831,70,99.3,1537,7.2,Sedentary,Sedentary,10
1967,75,97.1,3106,4.7,Sedentary,Sedentary,6
1357,76,96.1,1412,6.9,Highly Active,Sedentary,5
3593,48,99.8,7054,5.0,Active,Low Active,3
4479,66,98.3,2269,5.8,Sedentary,Sedentary,3
1667,44,98.4,13084,5.8,Active,Highly Active,3
1372,67,96.8,5756,7.2,Sedentary,Low Active,10
2031,60,97.7,3324,5.3,Highly Active,Sedentary,8
2145,84,96.8,15649,5.8,Active,Highly Active,10
2371,63,99.5,12336,7.0,Active,Highly Active,9
3723,69,98.1,12004,8.6,Sedentary,Highly Active,10
1089,42,99.2,9122,7.2,Active,Active,1
4719,75,97.4,6667,8.2,Sedentary,Low Active,1
3745,58,100.0,3199,6.5,Highly Active,Sedentary,5
4387,67,97.9,3844,8.7,Highly Active,Sedentary,5
4249,86,98.7,7291,5.2,Sedentary,Low Active,3
1539,86,99.2,1328,5.6,Active,Sedentary,9
3779,58,96.3,12314,6.5,Highly Active,Highly Active,9
1868,82,97.3,19540,6.8,Sedentary,Highly Active,7
1040,57,99.1,721,5.4,Highly Active,Sedentary,8
1739,78,94.9,158,5.6,Active,Sedentary,7
4775,63,98.0,1077,4.4,Sedentary,Sedentary,2
2946,59,95.2,9986,6.5,Unknown,Active,4
3549,75,95.0,798,6.0,Highly Active,Sedentary,3
4006,64,95.8,3259,7.5,Active,Sedentary,4
4216,105,98.9,456,9.1,Active,Sedentary,8
2224,65,100.0,3966,4.6,Highly Active,Sedentary,9
1928,57,95.5,6481,7.4,Highly Active,Low Active,7
3036,61,98.1,6931,4.2,Sedentary,Low Active,9
4795,74,100.0,5121,7.2,Sedentary,Low Active,2
3779,79,96.6,5302,4.5,Highly Active,Low Active,4
3799,88,99.4,13724,10.3,Active,Highly Active,4
1924,49,97.0,34758,9.7,Sedentary,Highly Active,10
3956,89,97.7,1827,5.4,Active,Sedentary,10
2581,61,96.2,2160,9.4,Sedentary,Sedentary,9
4618,81,100.0,5165,6.4,Highly Active,Low Active,1
4324,100,98.6,1409,4.4,Sedentary,Sedentary,4
1389,63,97.4,5812,7.5,Active,Low Active,2
2617,62,98.7,8072,7.9,Active,Active,4
3930,59,98.2,436,7.6,Active,Sedentary,7
1255,69,98.6,8006,4.0,Active,Active,2
1708,93,99.5,1216,4.8,Active,Sedentary,6
2838,58,98.6,2489,7.9,Highly Active,Sedentary,2
2944,67,96.4,9397,4.8,Sedentary,Active,3
3497,89,94.5,1250,8.0,Highly Active,Sedentary,5
1009,84,99.5,5310,6.0,Sedentary,Low Active,5
3871,67,96.9,6227,4.0,Highly Active,Low Active,4
1797,71,100.0,1256,4.5,Highly Active,Sedentary,9
4313,88,95.1,2248,7.2,Active,Sedentary,6
4322,98,96.2,6528,7.3,Active,Low Active,2
1876,100,97.8,4328,8.8,Active,Sedentary,9
2028,95,98.0,7551,6.5,Sedentary,Active,8
4190,64,99.9,13503,6.2,Highly Active,Highly Active,9
3492,102,100.0,1015,9.2,Sedentary,Sedentary,5
